table_database;table_schema;table_name;column_name;data_type
stg_archive_dynamics_cro;cro;vw_contact;creditonhold;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;msdyn_gdproptout;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;kemp_lifesciencesdealresearch;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;kemp_bmwelcomemail;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;kemp_europeanpropertydealresearch;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;donotsendmm;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;donotbulkemail;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;kemp_infrastructuredealresearch;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;followemail;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;kemp_dealresearch;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;participatesinworkflow;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;merged;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;marketingonly;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;donotfax;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;isprivate;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;donotphone;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;kemp_bmprofileenabled;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;isautocreate;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;donotemail;BOOLEAN
stg_archive_dynamics_cro;cro;vw_contact;owningbusinessunit;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;owningbusinessunit_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;parentcontactid;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;parentcontactid_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;modifiedonbehalfby;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;modifiedonbehalfby_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;transactioncurrencyid;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;transactioncurrencyid_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;modifiedbyexternalparty;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;modifiedbyexternalparty_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;slainvokedid;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;slainvokedid_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;preferredsystemuserid;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;preferredsystemuserid_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;slaid;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;slaid_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;originatingleadid;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;originatingleadid_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;preferredserviceid;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;preferredserviceid_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;masterid;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;masterid_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;defaultpricelevelid;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;defaultpricelevelid_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;owninguser;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;owninguser_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;createdbyexternalparty;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;createdbyexternalparty_entitytype;NVARCHAR
stg_archive_dynamics_cro;cro;vw_contact;preferredequipmentid;UNIQUEIDENTIFIER
stg_archive_dynamics_cro;cro;vw_contact;preferredequipmentid_entitytype;NVARCHAR
stg_archive_bbt;bbt;vw_incassobureau;meta_id_user;NVARCHAR
stg_archive_bbt;bbt;vw_incassobureau;meta_dt_load;SMALLDATETIME
stg_archive_bbt;bbt;vw_incassobureau;meta_id_hash;NVARCHAR
stg_archive_bbt;bbt;vw_incassobureau;meta_dt_valid_from;DATE
stg_archive_bbt;bbt;vw_incassobureau;meta_dt_valid_to;DATE
stg_archive_bbt;bbt;vw_incassobureau;id;BIGINT
stg_archive_bbt;bbt;vw_incassobureau;naam;VARCHAR
stg_archive_bbt;bbt;vw_incassocashrecoveries;meta_id_user;NVARCHAR
stg_archive_bbt;bbt;vw_incassocashrecoveries;meta_dt_load;SMALLDATETIME
stg_archive_bbt;bbt;vw_incassocashrecoveries;meta_id_hash;NVARCHAR
stg_archive_bbt;bbt;vw_incassocashrecoveries;meta_dt_valid_from;DATE
stg_archive_bbt;bbt;vw_incassocashrecoveries;meta_dt_valid_to;DATE
stg_archive_bbt;bbt;vw_incassocashrecoveries;id;BIGINT
stg_archive_bbt;bbt;vw_incassocashrecoveries;incassoid;BIGINT
stg_archive_bbt;bbt;vw_incassocashrecoveries;datum;DATETIME
stg_archive_bbt;bbt;vw_incassocashrecoveries;omschrijving;VARCHAR
stg_archive_bbt;bbt;vw_incassocashrecoveries;createdby;VARCHAR
stg_archive_bbt;bbt;vw_incassocashrecoveries;createdon;DATETIME
stg_archive_bbt;bbt;vw_incassocashrecoveries;bedragontvangst;DECIMAL
stg_archive_bbt;bbt;vw_incassocashrecoveries;kostenincasso;DECIMAL
stg_archive_bbt;bbt;vw_opzegging;meta_id_user;NVARCHAR
stg_archive_bbt;bbt;vw_opzegging;meta_dt_load;SMALLDATETIME
stg_archive_bbt;bbt;vw_opzegging;meta_id_hash;NVARCHAR
stg_archive_bbt;bbt;vw_opzegging;meta_dt_valid_from;DATE
stg_archive_bbt;bbt;vw_opzegging;meta_dt_valid_to;DATE
stg_archive_bbt;bbt;vw_opzegging;id;BIGINT
stg_archive_bbt;bbt;vw_opzegging;dossierid;INT
stg_archive_bbt;bbt;vw_opzegging;createdon;DATETIME
stg_archive_bbt;bbt;vw_opzegging;createdby;VARCHAR
stg_archive_bbt;bbt;vw_opzegging;datumopzegging;DATETIME
stg_archive_bbt;bbt;vw_opzegging;datumopeising;DATETIME
stg_archive_bbt;bbt;vw_opzegging;saldoopzegging;INT
stg_archive_bbt;bbt;vw_opzegging;saldoopeising;INT
stg_archive_bbt;bbt;vw_stblaccmngrfiatteur;meta_id_user;NVARCHAR
stg_archive_bbt;bbt;vw_stblaccmngrfiatteur;meta_dt_load;SMALLDATETIME
stg_archive_bbt;bbt;vw_stblaccmngrfiatteur;meta_id_hash;NVARCHAR
stg_archive_bbt;bbt;vw_stblaccmngrfiatteur;meta_dt_valid_from;DATE
stg_archive_bbt;bbt;vw_stblaccmngrfiatteur;meta_dt_valid_to;DATE
stg_archive_bbt;bbt;vw_stblaccmngrfiatteur;cd_accountmanager;NVARCHAR
stg_archive_bbt;bbt;vw_stblaccmngrfiatteur;cd_fiatteur;NVARCHAR
stg_archive_bbt;bbt;vw_stblaccmngrfiatteur;useridaccountmanager;NVARCHAR
stg_archive_bbt;bbt;vw_stblaccmngrfiatteur;isdirecteurbb;BOOLEAN
stg_archive_bbt;bbt;vw_stblbb;meta_id_user;NVARCHAR
stg_archive_bbt;bbt;vw_stblbb;meta_dt_load;SMALLDATETIME
stg_archive_bbt;bbt;vw_stblbb;meta_id_hash;NVARCHAR
stg_archive_bbt;bbt;vw_stblbb;meta_dt_valid_from;DATE
stg_archive_bbt;bbt;vw_stblbb;meta_dt_valid_to;DATE
stg_archive_bbt;bbt;vw_stblbb;voorzperc;SMALLINT
stg_archive_bbt;bbt;vw_stblbb;stndrcperc;DECIMAL
stg_archive_bbt;bbt;vw_tblaflossing;meta_id_user;NVARCHAR
stg_archive_bbt;bbt;vw_tblaflossing;meta_dt_load;SMALLDATETIME
stg_archive_bbt;bbt;vw_tblaflossing;meta_id_hash;NVARCHAR
stg_archive_bbt;bbt;vw_tblaflossing;meta_dt_valid_from;DATE
stg_archive_bbt;bbt;vw_tblaflossing;meta_dt_valid_to;DATE
stg_archive_bbt;bbt;vw_tblaflossing;aflossingid;INT
stg_archive_bbt;bbt;vw_tblaflossing;klantnr;NVARCHAR
stg_archive_bbt;bbt;vw_tblaflossing;productnr;NVARCHAR
stg_archive_bbt;bbt;vw_tblaflossing;productsoort;NVARCHAR
stg_archive_bbt;bbt;vw_tblaflossing;boekingsdatum;DATE
stg_archive_bbt;bbt;vw_tblaflossing;valutadatum;DATE
stg_archive_bbt;bbt;vw_tblaflossing;bedrag;DECIMAL
stg_archive_bbt;bbt;vw_tblaflossing;valuta;NVARCHAR
stg_archive_bbt;bbt;vw_tblaflossing;boekingsvorm;NVARCHAR
stg_archive_bbt;bbt;vw_tblaflossing;istotaalaflossing;BOOLEAN
stg_archive_bbt;bbt;vw_tblaflossing;cumulatiefboekingsbedragytd;DECIMAL
stg_archive_bbt;bbt;vw_tblaflossing;createdon;DATETIME
stg_archive_bbt;bbt;vw_tblaflossing;createdby;VARCHAR
stg_archive_bbt;bbt;vw_tblaflossing;bedragunknownsource;DECIMAL
stg_archive_bbt;bbt;vw_tblaflossing;bedraguitwinning;DECIMAL
stg_archive_bbt;bbt;vw_tblaflossing;aanvullendunknownsource;NVARCHAR
stg_archive_bbt;bbt;vw_tblaflossing;bedragachterstand;DECIMAL
stg_archive_bbt;bbt;vw_tblaflossing;dossierid;INT
stg_archive_bbt;bbt;vw_tblforbearanceevent;meta_id_user;NVARCHAR
stg_archive_bbt;bbt;vw_tblforbearanceevent;meta_dt_load;SMALLDATETIME
stg_archive_bbt;bbt;vw_tblforbearanceevent;meta_id_hash;NVARCHAR
stg_archive_bbt;bbt;vw_tblforbearanceevent;meta_dt_valid_from;DATE
stg_archive_bbt;bbt;vw_tblforbearanceevent;meta_dt_valid_to;DATE
stg_archive_bbt;bbt;vw_tblforbearanceevent;forbearanceid;INT
stg_archive_bbt;bbt;vw_tblforbearanceevent;productstandid;INT
stg_archive_bbt;bbt;vw_tblfreezekasstromen;meta_id_user;NVARCHAR
stg_archive_bbt;bbt;vw_tblfreezekasstromen;meta_dt_load;SMALLDATETIME
stg_archive_bbt;bbt;vw_tblfreezekasstromen;meta_id_hash;NVARCHAR
stg_archive_bbt;bbt;vw_tblfreezekasstromen;meta_dt_valid_from;DATE
stg_archive_bbt;bbt;vw_tblfreezekasstromen;meta_dt_valid_to;DATE
stg_archive_bbt;bbt;vw_tblfreezekasstromen;kasstroomid;INT
stg_archive_bbt;bbt;vw_tblfreezekasstromen;freezevoorzid;INT
stg_archive_bbt;bbt;vw_tblfreezekasstromen;dossierid;INT
stg_archive_bbt;bbt;vw_tblfreezekasstromen;type;VARCHAR
stg_archive_bbt;bbt;vw_tblfreezekasstromen;bedrag;INT
stg_archive_bbt;bbt;vw_tblfreezekasstromen;rekenperiode;INT
stg_archive_bbt;bbt;vw_tblfreezekasstromen;periodiciteit;VARCHAR
stg_archive_bbt;bbt;vw_tblfreezekasstromen;aantalperioden;INT
stg_archive_bbt;bbt;vw_tblfreezekasstromen;eenmaligper;INT
stg_archive_bbt;bbt;vw_tblfreezekasstromen;ingangover;INT
stg_archive_bbt;bbt;vw_tblfreezekasstromen;datumingang;DATETIME
stg_archive_bbt;bbt;vw_tblfreezekasstromen;datumeinde;DATETIME
stg_archive_bbt;bbt;vw_tblfreezekasstromen;rekentermijnen;INT
stg_archive_bbt;bbt;vw_tblfreezekasstromen;actief;BOOLEAN
stg_archive_bbt_belgie;bbb;vw_stblcorrectie;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblcorrectie;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblcorrectie;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblcorrectie;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblcorrectie;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblcorrectie;soort;INT
stg_archive_bbt_belgie;bbb;vw_stblcorrectie;omschrijving;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblkantoorterugkeer;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblkantoorterugkeer;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblkantoorterugkeer;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblkantoorterugkeer;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblkantoorterugkeer;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblkantoorterugkeer;kantoorterugkeerid;INT
stg_archive_bbt_belgie;bbb;vw_stblkantoorterugkeer;kantoorterugkeeroms;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stbloorzaak;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stbloorzaak;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stbloorzaak;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stbloorzaak;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stbloorzaak;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stbloorzaak;oorzaakinbb;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stbloorzaak;oorzaakoms;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblrayon;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblrayon;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblrayon;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblrayon;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblrayon;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblrayon;rayonnr;SMALLINT
stg_archive_bbt_belgie;bbb;vw_stblrayon;rayoncode;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblrayon;rayonoms;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbbintern;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbbintern;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblredeninbbintern;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbbintern;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblredeninbbintern;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblredeninbbintern;redeninbb;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbbintern;redenoms;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblambb;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblambb;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblambb;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblambb;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblambb;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblambb;amkort;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblambb;amnaam;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;code;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;omschrijving;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;dwhsleutel;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;bron;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;voorzberekening;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;rekeningsoort;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;rekeningsoortfinan;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;actualiseren;CHAR
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;rcprimair;BOOLEAN
stg_archive_bbt_belgie;bbb;vw_stblproductsoort;berekentype;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblafboeking;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tblafboeking;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_tblafboeking;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tblafboeking;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_tblafboeking;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_tblafboeking;afboekingid;INT
stg_archive_bbt_belgie;bbb;vw_tblafboeking;voorzid;INT
stg_archive_bbt_belgie;bbb;vw_tblafboeking;tlvvoorziening;BOOLEAN
stg_archive_bbt_belgie;bbb;vw_tblafboeking;datuminvoer;DATETIME
stg_archive_bbt_belgie;bbb;vw_tblafboeking;bedrag;INT
stg_archive_bbt_belgie;bbb;vw_tblafboeking;omschrijving;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblafboeking;bedragbovenvoorziening;INT
stg_archive_bbt_belgie;bbb;vw_tbldossierimpairment;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tbldossierimpairment;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_tbldossierimpairment;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tbldossierimpairment;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_tbldossierimpairment;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_tbldossierimpairment;impairmentid;INT
stg_archive_bbt_belgie;bbb;vw_tbldossierimpairment;dossierid;INT
stg_archive_bbt_belgie;bbb;vw_stblredeninbbextern;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbbextern;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblredeninbbextern;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbbextern;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblredeninbbextern;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblredeninbbextern;redeninbb;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbbextern;redenoms;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbb;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbb;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblredeninbb;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbb;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblredeninbb;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblredeninbb;redeninbb;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredeninbb;redenoms;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredenuitbb;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredenuitbb;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblredenuitbb;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblredenuitbb;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblredenuitbb;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblredenuitbb;id;INT
stg_archive_bbt_belgie;bbb;vw_stblredenuitbb;redenuitbb;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblstrategie;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblstrategie;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblstrategie;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblstrategie;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblstrategie;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblstrategie;id;INT
stg_archive_bbt_belgie;bbb;vw_stblstrategie;ib_strategie_oms;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;zekerheidid;INT
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;freezevoorzid;INT
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;dossierid;INT
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;zekerheidnr;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;zekerheidrangnr;INT
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;zekerheidcode;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;zekerheid;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;tax_bal;INT
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;datum;DATETIME
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;voorbel;INT
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;perc;SMALLINT
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;waarde;INT
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;inschr;INT
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;dekking;INT
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;zekerheidtimestamp;DATETIME
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;zekerheidpandnr;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;wijzigingsdatum;DATETIME
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;bron;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;waardebepalingdatum;DATETIME
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;indexatiedatum;DATETIME
stg_archive_bbt_belgie;bbb;vw_tblfreezezekerheid;bbtwaarde;INT
stg_archive_bbt_belgie;bbb;vw_tblintake;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tblintake;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_tblintake;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tblintake;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_tblintake;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_tblintake;intakeid;INT
stg_archive_bbt_belgie;bbb;vw_tblintake;dossierid;INT
stg_archive_bbt_belgie;bbb;vw_tblintake;intakedatum;DATETIME
stg_archive_bbt_belgie;bbb;vw_tblintake;intakedoor;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblintake;bevindingen;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblintake;actiepunten;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stbllip;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stbllip;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stbllip;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stbllip;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stbllip;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stbllip;lipid;INT
stg_archive_bbt_belgie;bbb;vw_stbllip;omschrijving;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stbllip;actief;BOOLEAN
stg_archive_bbt_belgie;bbb;vw_stblkantoor;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblkantoor;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_stblkantoor;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_stblkantoor;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_stblkantoor;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_stblkantoor;kantoor;VARCHAR
stg_archive_bbt_belgie;bbb;vw_stblkantoor;kantoornr;SMALLINT
stg_archive_bbt_belgie;bbb;vw_stblkantoor;kantoorvolgnr;SMALLINT
stg_archive_bbt_belgie;bbb;vw_tblforbearanceevent;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tblforbearanceevent;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_tblforbearanceevent;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tblforbearanceevent;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_tblforbearanceevent;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_tblforbearanceevent;forbearanceid;INT
stg_archive_bbt_belgie;bbb;vw_tblforbearanceevent;productstandid;INT
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;meta_id_user;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;meta_dt_load;SMALLDATETIME
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;meta_id_hash;NVARCHAR
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;meta_dt_valid_from;DATE
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;meta_dt_valid_to;DATE
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;zekerheidid;INT
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;voorzid;INT
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;zekerheidnr;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;zekerheidrangnr;INT
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;zekerheidcode;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;zekerheid;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;tax_bal;INT
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;datum;DATETIME
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;voorbel;INT
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;perc;SMALLINT
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;waarde;INT
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;inschr;INT
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;dekking;INT
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;zekerheidtimestamp;DATETIME
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;zekerheidpandnr;VARCHAR
stg_archive_bbt_belgie;bbb;vw_tblzekerheid;wijzigingsdatum;DATETIME
